date,ave_temp,min_temp,max_temp,motor_actual,min_forcast,max_forecast,motor_est,resid,synthetic_event,synthetic_event_type
2024-12-01,5.2,1.6,8.2,51.38,1.06,7.61,53.38,-2.0,0,
2024-12-02,6.4,0.6,13.0,58.12,0.99,12.64,53.12,5.0,0,
2024-12-03,1.3,-2.4,5.2,47.85,-1.34,4.08,52.85,-5.0,0,
2024-12-04,3.1,-0.6,6.9,50.58,-0.27,7.1,52.58,-2.0,0,
2024-12-05,3.9,-0.1,8.8,48.31,-0.8,8.52,52.31,-4.0,0,
2024-12-06,2.1,-0.4,5.2,51.04,1.01,6.5,52.04,-1.0,0,
2024-12-07,0.2,-2.5,4.6,47.77,-1.98,3.19,51.77,-4.0,0,
2024-12-08,-0.2,-3.9,4.1,50.5,-2.11,5.28,51.5,-1.0,0,
2024-12-09,1.0,-3.8,7.4,55.22,-4.78,7.22,51.22,4.0,0,
2024-12-10,2.6,-1.9,6.9,54.95,-0.86,8.08,50.95,4.0,0,
2024-12-11,3.0,0.2,8.2,54.67,0.8,7.52,50.67,4.0,0,
2024-12-12,0.5,-3.2,5.4,53.4,-3.76,5.92,50.4,3.0,0,
2024-12-13,1.0,-1.5,4.5,52.12,-0.11,5.49,50.12,2.0,0,
2024-12-14,-0.8,-3.6,2.5,47.84,-5.36,3.22,49.84,-2.0,0,
2024-12-15,1.2,-2.2,5.4,46.56,-1.46,5.63,49.56,-3.0,0,
2024-12-16,-0.2,-3.3,3.9,47.28,-3.13,3.61,49.28,-2.0,0,
2024-12-17,-0.8,-3.5,3.8,53.0,-3.36,3.61,49.0,4.0,0,
2024-12-18,-3.4,-6.2,0.9,50.72,-5.78,1.71,48.72,2.0,0,
2024-12-19,-1.4,-6.7,4.9,51.43,-7.7,5.59,48.43,3.0,0,
2024-12-20,1.4,-2.1,5.3,47.15,0.57,5.29,48.15,-1.0,0,
2024-12-21,-0.7,-4.7,1.9,49.86,-4.72,1.9,47.86,2.0,0,
2024-12-22,-3.4,-7.7,1.0,48.58,-8.69,0.11,47.58,1.0,0,
2024-12-23,0.3,-5.0,6.7,52.29,-6.55,5.84,47.29,5.0,0,
2024-12-24,-0.4,-4.3,5.1,50.01,-3.95,4.71,47.01,3.0,0,
2024-12-25,2.7,-1.1,6.5,44.72,-0.87,6.33,46.72,-2.0,0,
2024-12-26,0.1,-4.8,4.2,49.43,-5.81,3.49,46.43,3.0,0,
2024-12-27,-2.6,-5.9,1.8,51.14,-5.2,1.81,46.14,5.0,0,
2024-12-28,-3.0,-6.7,1.1,46.85,-7.01,0.45,45.85,1.0,0,
2024-12-29,1.1,-4.2,6.1,46.56,-3.74,5.91,45.56,1.0,0,
2024-12-30,5.5,1.9,10.1,48.27,1.13,9.48,45.27,3.0,0,
2024-12-31,3.3,-1.15,8.1,42.98,-0.84,6.36,44.98,-2.0,0,
